accession,Organism Name,GenBank/RefSeq,Submitters,Organization,Submitter Country,Release date,Isolate,Virus Lineage,Length,Nuc Completeness,Proteins/Segments,Segment,Is Vaccine Strain,Geographic Region,Geographic Location,Host,Host Lineage,Lab Host,Tissue/Specimen/Source,Collection Date,Sample Name,Annotated,SRA Accessions,Bioprojects,Biosample,Protein count,Gene count,Mature Peptide Count,definition,strain,isolation_source,create_date,update_date,assembly_name,authors,title,journal,pubmed_id,reference_count,comment
PP894738.1,,GenBank,,,,2025-01-18,,[],1579,partial,"Orthonairovirus haemorrhagiae strain ARD401186 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Rhipicephalus sulcatus,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 578835, 'name': 'Rhipicephalus sanguineus group'}, {'tax_id': 669938, 'name': 'Rhipicephalus sulcatus'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894737.1,,GenBank,,,,2025-01-18,,[],1569,partial,"Orthonairovirus haemorrhagiae strain ARD401183 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Rhipicephalus evertsi,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 60190, 'name': 'Rhipicephalus evertsi'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894736.1,,GenBank,,,,2025-01-18,,[],1600,partial,"Orthonairovirus haemorrhagiae strain ARD401182 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Rhipicephalus sulcatus,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 578835, 'name': 'Rhipicephalus sanguineus group'}, {'tax_id': 669938, 'name': 'Rhipicephalus sulcatus'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894735.1,,GenBank,,,,2025-01-18,,[],1673,partial,"Orthonairovirus haemorrhagiae strain SH402092 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894734.1,,GenBank,,,,2025-01-18,,[],1672,partial,"Orthonairovirus haemorrhagiae strain ARD407242 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Hyalomma impeltatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 563069, 'name': 'Hyalomma impeltatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894733.1,,GenBank,,,,2025-01-18,,[],1656,partial,"Orthonairovirus haemorrhagiae strain SH401971 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894732.1,,GenBank,,,,2025-01-18,,[],1619,partial,"Orthonairovirus haemorrhagiae strain ARD401184 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Rhipicephalus evertsi,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426437, 'name': 'Rhipicephalinae'}, {'tax_id': 34630, 'name': 'Rhipicephalus'}, {'tax_id': 426455, 'name': 'Rhipicephalus'}, {'tax_id': 60190, 'name': 'Rhipicephalus evertsi'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894731.1,,GenBank,,,,2025-01-18,,[],1687,partial,"Orthonairovirus haemorrhagiae strain ARD407551 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Hyalomma impeltatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 563069, 'name': 'Hyalomma impeltatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894730.1,,GenBank,,,,2025-01-18,,[],1686,partial,"Orthonairovirus haemorrhagiae strain SH402429 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP894729.1,,GenBank,,,,2025-01-18,,[],1686,partial,"Orthonairovirus haemorrhagiae strain ARD407209 segment S nucleoprotein gene, complete cds",S,False,Africa,Senegal,Hyalomma impeltatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 563069, 'name': 'Hyalomma impeltatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735361.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_4_hyb segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735358.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_18 segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735355.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_17 segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735352.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_16 segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735349.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_15 segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP735346.1,,GenBank,,,,2024-10-26,,[],1498,partial,"Orthonairovirus haemorrhagiae isolate CCHFV_14 segment S nucleocapsid protein gene, partial cds",S,False,Asia,Turkey,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
